consumer_id,shade_id,skin_tone,consumer_undertone,age_group,hedonic_score
C056,S195,Tan,Cool,35-44,6
C056,S407,Tan,Cool,35-44,9
C056,S085,Tan,Cool,35-44,8
C056,S372,Tan,Cool,35-44,8
C056,S389,Tan,Cool,35-44,6
C056,S496,Tan,Cool,35-44,8
C056,S031,Tan,Cool,35-44,4
C056,S317,Tan,Cool,35-44,6
C056,S409,Tan,Cool,35-44,4
C056,S491,Tan,Cool,35-44,5
C056,S492,Tan,Cool,35-44,6
C056,S281,Tan,Cool,35-44,5
C056,S357,Tan,Cool,35-44,6
C056,S077,Tan,Cool,35-44,7
C056,S462,Tan,Cool,35-44,7
C056,S498,Tan,Cool,35-44,5
C056,S212,Tan,Cool,35-44,6
C056,S102,Tan,Cool,35-44,6
C056,S335,Tan,Cool,35-44,6
C056,S476,Tan,Cool,35-44,5
C056,S337,Tan,Cool,35-44,5
C056,S441,Tan,Cool,35-44,8
C056,S174,Tan,Cool,35-44,6
C056,S003,Tan,Cool,35-44,7
C056,S334,Tan,Cool,35-44,5
C056,S410,Tan,Cool,35-44,6
C056,S071,Tan,Cool,35-44,7
C056,S210,Tan,Cool,35-44,7
C056,S064,Tan,Cool,35-44,5
C056,S385,Tan,Cool,35-44,6
C056,S094,Tan,Cool,35-44,7
C056,S486,Tan,Cool,35-44,6
C056,S186,Tan,Cool,35-44,6
C056,S034,Tan,Cool,35-44,8
C056,S078,Tan,Cool,35-44,6
C056,S001,Tan,Cool,35-44,5
C056,S012,Tan,Cool,35-44,6
C056,S416,Tan,Cool,35-44,6
C056,S023,Tan,Cool,35-44,6
C057,S362,Medium,Neutral,18-24,5
C057,S074,Medium,Neutral,18-24,4
C057,S375,Medium,Neutral,18-24,7
C057,S156,Medium,Neutral,18-24,6
C057,S105,Medium,Neutral,18-24,6
C057,S395,Medium,Neutral,18-24,8
C057,S378,Medium,Neutral,18-24,4
C057,S125,Medium,Neutral,18-24,5
C057,S069,Medium,Neutral,18-24,7
C057,S451,Medium,Neutral,18-24,6
C057,S010,Medium,Neutral,18-24,4
C057,S195,Medium,Neutral,18-24,5
C057,S407,Medium,Neutral,18-24,5
C057,S085,Medium,Neutral,18-24,7
C057,S372,Medium,Neutral,18-24,7
C057,S389,Medium,Neutral,18-24,7
C057,S496,Medium,Neutral,18-24,8
C057,S031,Medium,Neutral,18-24,4
C057,S317,Medium,Neutral,18-24,6
C057,S409,Medium,Neutral,18-24,7
C057,S491,Medium,Neutral,18-24,4
C057,S492,Medium,Neutral,18-24,6
C057,S281,Medium,Neutral,18-24,6
C057,S357,Medium,Neutral,18-24,4
C057,S077,Medium,Neutral,18-24,5
C057,S462,Medium,Neutral,18-24,6
C057,S498,Medium,Neutral,18-24,8
C057,S212,Medium,Neutral,18-24,4
C057,S102,Medium,Neutral,18-24,6
C057,S335,Medium,Neutral,18-24,6
C057,S476,Medium,Neutral,18-24,5
C057,S337,Medium,Neutral,18-24,8
C057,S441,Medium,Neutral,18-24,8
C057,S174,Medium,Neutral,18-24,4
C057,S003,Medium,Neutral,18-24,5
C057,S334,Medium,Neutral,18-24,7
C057,S410,Medium,Neutral,18-24,5
C057,S071,Medium,Neutral,18-24,7
C057,S210,Medium,Neutral,18-24,7
C057,S064,Medium,Neutral,18-24,6
C057,S385,Medium,Neutral,18-24,6
C057,S094,Medium,Neutral,18-24,6
C057,S486,Medium,Neutral,18-24,5
C057,S186,Medium,Neutral,18-24,6
C057,S034,Medium,Neutral,18-24,5
C057,S078,Medium,Neutral,18-24,5
C057,S001,Medium,Neutral,18-24,3
C057,S012,Medium,Neutral,18-24,7
C057,S416,Medium,Neutral,18-24,7
C057,S023,Medium,Neutral,18-24,8
C058,S362,Deep,Neutral,18-24,9
C058,S074,Deep,Neutral,18-24,7
C058,S375,Deep,Neutral,18-24,7
C058,S156,Deep,Neutral,18-24,6
C058,S105,Deep,Neutral,18-24,6
C058,S395,Deep,Neutral,18-24,7
C058,S378,Deep,Neutral,18-24,6
C058,S125,Deep,Neutral,18-24,8
C058,S069,Deep,Neutral,18-24,6
C058,S451,Deep,Neutral,18-24,8
C058,S010,Deep,Neutral,18-24,5
C058,S195,Deep,Neutral,18-24,7
C058,S407,Deep,Neutral,18-24,9
C058,S085,Deep,Neutral,18-24,6
C058,S372,Deep,Neutral,18-24,6
C058,S389,Deep,Neutral,18-24,6
C058,S496,Deep,Neutral,18-24,5
C058,S031,Deep,Neutral,18-24,7
C058,S317,Deep,Neutral,18-24,6
C058,S409,Deep,Neutral,18-24,7
C058,S491,Deep,Neutral,18-24,7
C058,S492,Deep,Neutral,18-24,4
C058,S281,Deep,Neutral,18-24,6
C058,S357,Deep,Neutral,18-24,5
C058,S077,Deep,Neutral,18-24,7
C058,S462,Deep,Neutral,18-24,5
C058,S498,Deep,Neutral,18-24,7
C058,S212,Deep,Neutral,18-24,6
C058,S102,Deep,Neutral,18-24,4
C058,S335,Deep,Neutral,18-24,6
C058,S476,Deep,Neutral,18-24,5
C058,S337,Deep,Neutral,18-24,5
C058,S441,Deep,Neutral,18-24,8
C058,S174,Deep,Neutral,18-24,6
C058,S003,Deep,Neutral,18-24,4
C058,S334,Deep,Neutral,18-24,6
C058,S410,Deep,Neutral,18-24,4
C058,S071,Deep,Neutral,18-24,6
C058,S210,Deep,Neutral,18-24,7
C058,S064,Deep,Neutral,18-24,8
C058,S385,Deep,Neutral,18-24,6
C058,S094,Deep,Neutral,18-24,6
C058,S486,Deep,Neutral,18-24,7
C058,S186,Deep,Neutral,18-24,8
C058,S034,Deep,Neutral,18-24,7
C058,S078,Deep,Neutral,18-24,7
C058,S001,Deep,Neutral,18-24,6
C058,S012,Deep,Neutral,18-24,7
C058,S416,Deep,Neutral,18-24,5
C058,S023,Deep,Neutral,18-24,5
C059,S362,Medium,Cool,25-34,5
C059,S074,Medium,Cool,25-34,4
C059,S375,Medium,Cool,25-34,6
C059,S156,Medium,Cool,25-34,6
C059,S105,Medium,Cool,25-34,5
C059,S395,Medium,Cool,25-34,5
C059,S378,Medium,Cool,25-34,6
C059,S125,Medium,Cool,25-34,4
C059,S069,Medium,Cool,25-34,8
C059,S451,Medium,Cool,25-34,5
C059,S010,Medium,Cool,25-34,7
C059,S195,Medium,Cool,25-34,4
C059,S407,Medium,Cool,25-34,7
C059,S085,Medium,Cool,25-34,6
C059,S372,Medium,Cool,25-34,5
C059,S389,Medium,Cool,25-34,5
C059,S496,Medium,Cool,25-34,5
C059,S031,Medium,Cool,25-34,4
C059,S317,Medium,Cool,25-34,5
C059,S409,Medium,Cool,25-34,6
C059,S491,Medium,Cool,25-34,5
C059,S492,Medium,Cool,25-34,7
C059,S281,Medium,Cool,25-34,6
C059,S357,Medium,Cool,25-34,6
C059,S077,Medium,Cool,25-34,6
C059,S462,Medium,Cool,25-34,7
C059,S498,Medium,Cool,25-34,6
C059,S212,Medium,Cool,25-34,7
C059,S102,Medium,Cool,25-34,4
C059,S335,Medium,Cool,25-34,5
C059,S476,Medium,Cool,25-34,9
C059,S337,Medium,Cool,25-34,6
C059,S441,Medium,Cool,25-34,5
C059,S174,Medium,Cool,25-34,6
C059,S003,Medium,Cool,25-34,4
C059,S334,Medium,Cool,25-34,6
C059,S410,Medium,Cool,25-34,6
C059,S071,Medium,Cool,25-34,6
C059,S210,Medium,Cool,25-34,7
C059,S064,Medium,Cool,25-34,7
C059,S385,Medium,Cool,25-34,5
C059,S094,Medium,Cool,25-34,6
C059,S486,Medium,Cool,25-34,7
C059,S186,Medium,Cool,25-34,5
C059,S034,Medium,Cool,25-34,8
C059,S078,Medium,Cool,25-34,4
C059,S001,Medium,Cool,25-34,5
C059,S012,Medium,Cool,25-34,6
C059,S416,Medium,Cool,25-34,7
C059,S023,Medium,Cool,25-34,6
C060,S362,Light,Neutral,18-24,7
C060,S074,Light,Neutral,18-24,3
C060,S375,Light,Neutral,18-24,6
C060,S156,Light,Neutral,18-24,6
C060,S105,Light,Neutral,18-24,6
C060,S395,Light,Neutral,18-24,8
C060,S378,Light,Neutral,18-24,4
C060,S125,Light,Neutral,18-24,6
C060,S069,Light,Neutral,18-24,7
C060,S451,Light,Neutral,18-24,6
C060,S010,Light,Neutral,18-24,5
C060,S195,Light,Neutral,18-24,3
C060,S407,Light,Neutral,18-24,8
C060,S085,Light,Neutral,18-24,6
C060,S372,Light,Neutral,18-24,6
C060,S389,Light,Neutral,18-24,7
C060,S496,Light,Neutral,18-24,6
C060,S031,Light,Neutral,18-24,5
C060,S317,Light,Neutral,18-24,6
C060,S409,Light,Neutral,18-24,5
C060,S491,Light,Neutral,18-24,7
C060,S492,Light,Neutral,18-24,7
C060,S281,Light,Neutral,18-24,6
C060,S357,Light,Neutral,18-24,6
C060,S077,Light,Neutral,18-24,6
C060,S462,Light,Neutral,18-24,6
C060,S498,Light,Neutral,18-24,5
C060,S212,Light,Neutral,18-24,4
C060,S102,Light,Neutral,18-24,7
C060,S335,Light,Neutral,18-24,5
C060,S476,Light,Neutral,18-24,6
C060,S337,Light,Neutral,18-24,7
C060,S441,Light,Neutral,18-24,9
C060,S174,Light,Neutral,18-24,7
C060,S003,Light,Neutral,18-24,6
C060,S334,Light,Neutral,18-24,6
C060,S410,Light,Neutral,18-24,6
C060,S071,Light,Neutral,18-24,6
C060,S210,Light,Neutral,18-24,8
C060,S064,Light,Neutral,18-24,7
C060,S385,Light,Neutral,18-24,6
C060,S094,Light,Neutral,18-24,6
C060,S486,Light,Neutral,18-24,8
C060,S186,Light,Neutral,18-24,6
C060,S034,Light,Neutral,18-24,6
C060,S078,Light,Neutral,18-24,6
C060,S001,Light,Neutral,18-24,7
C060,S012,Light,Neutral,18-24,8
C060,S416,Light,Neutral,18-24,5
C060,S023,Light,Neutral,18-24,6
C061,S362,Fair,Warm,25-34,7
C061,S074,Fair,Warm,25-34,6
C061,S375,Fair,Warm,25-34,6
C061,S156,Fair,Warm,25-34,7
C061,S105,Fair,Warm,25-34,3
C061,S395,Fair,Warm,25-34,6
C061,S378,Fair,Warm,25-34,5
C061,S125,Fair,Warm,25-34,5
C061,S069,Fair,Warm,25-34,7
C061,S451,Fair,Warm,25-34,5
C061,S010,Fair,Warm,25-34,5
C061,S195,Fair,Warm,25-34,6
C061,S407,Fair,Warm,25-34,5
C061,S085,Fair,Warm,25-34,7
C061,S372,Fair,Warm,25-34,7
C061,S389,Fair,Warm,25-34,6
C061,S496,Fair,Warm,25-34,5
C061,S031,Fair,Warm,25-34,4
C061,S317,Fair,Warm,25-34,5
C061,S409,Fair,Warm,25-34,3
C061,S491,Fair,Warm,25-34,5
C061,S492,Fair,Warm,25-34,8
C061,S281,Fair,Warm,25-34,7
C061,S357,Fair,Warm,25-34,4
C061,S077,Fair,Warm,25-34,5
C061,S462,Fair,Warm,25-34,4
C061,S498,Fair,Warm,25-34,7
C061,S212,Fair,Warm,25-34,2
C061,S102,Fair,Warm,25-34,5
C061,S335,Fair,Warm,25-34,6
C061,S476,Fair,Warm,25-34,8
C061,S337,Fair,Warm,25-34,6
C061,S441,Fair,Warm,25-34,4
C061,S174,Fair,Warm,25-34,5
C061,S003,Fair,Warm,25-34,5
C061,S334,Fair,Warm,25-34,6
C061,S410,Fair,Warm,25-34,6
C061,S071,Fair,Warm,25-34,5
C061,S210,Fair,Warm,25-34,6
C061,S064,Fair,Warm,25-34,6
C061,S385,Fair,Warm,25-34,9
C061,S094,Fair,Warm,25-34,5
C061,S486,Fair,Warm,25-34,6
C061,S186,Fair,Warm,25-34,4
C061,S034,Fair,Warm,25-34,6
C061,S078,Fair,Warm,25-34,4
C061,S001,Fair,Warm,25-34,4
C061,S012,Fair,Warm,25-34,7
C061,S416,Fair,Warm,25-34,7
C061,S023,Fair,Warm,25-34,8
C062,S362,Light,Neutral,25-34,5
C062,S074,Light,Neutral,25-34,7
C062,S375,Light,Neutral,25-34,5
C062,S156,Light,Neutral,25-34,6
C062,S105,Light,Neutral,25-34,7
C062,S395,Light,Neutral,25-34,8
C062,S378,Light,Neutral,25-34,4
C062,S125,Light,Neutral,25-34,6
C062,S069,Light,Neutral,25-34,5
C062,S451,Light,Neutral,25-34,7
C062,S010,Light,Neutral,25-34,6
C062,S195,Light,Neutral,25-34,5
C062,S407,Light,Neutral,25-34,8
C062,S085,Light,Neutral,25-34,6
C062,S372,Light,Neutral,25-34,6
C062,S389,Light,Neutral,25-34,6
C062,S496,Light,Neutral,25-34,6
C062,S031,Light,Neutral,25-34,5
C062,S317,Light,Neutral,25-34,5
C062,S409,Light,Neutral,25-34,6
C062,S491,Light,Neutral,25-34,5
C062,S492,Light,Neutral,25-34,8
C062,S281,Light,Neutral,25-34,6
C062,S357,Light,Neutral,25-34,6
C062,S077,Light,Neutral,25-34,6
C062,S462,Light,Neutral,25-34,6
C062,S498,Light,Neutral,25-34,7
C062,S212,Light,Neutral,25-34,5
C062,S102,Light,Neutral,25-34,7
C062,S335,Light,Neutral,25-34,7
C062,S476,Light,Neutral,25-34,7
C062,S337,Light,Neutral,25-34,7
C062,S441,Light,Neutral,25-34,7
C062,S174,Light,Neutral,25-34,7
C062,S003,Light,Neutral,25-34,6
C062,S334,Light,Neutral,25-34,6
C062,S410,Light,Neutral,25-34,5
C062,S071,Light,Neutral,25-34,5
C062,S210,Light,Neutral,25-34,6
C062,S064,Light,Neutral,25-34,7
C062,S385,Light,Neutral,25-34,6
C062,S094,Light,Neutral,25-34,5
C062,S486,Light,Neutral,25-34,6
C062,S186,Light,Neutral,25-34,6
C062,S034,Light,Neutral,25-34,7
C062,S078,Light,Neutral,25-34,5
C062,S001,Light,Neutral,25-34,4
C062,S012,Light,Neutral,25-34,8
C062,S416,Light,Neutral,25-34,5
C062,S023,Light,Neutral,25-34,7
C063,S362,Light,Warm,18-24,8
C063,S074,Light,Warm,18-24,5
C063,S375,Light,Warm,18-24,7
C063,S156,Light,Warm,18-24,6
C063,S105,Light,Warm,18-24,6
C063,S395,Light,Warm,18-24,6
C063,S378,Light,Warm,18-24,5
C063,S125,Light,Warm,18-24,7
C063,S069,Light,Warm,18-24,7
C063,S451,Light,Warm,18-24,5
C063,S010,Light,Warm,18-24,6
C063,S195,Light,Warm,18-24,5
C063,S407,Light,Warm,18-24,7
C063,S085,Light,Warm,18-24,6
C063,S372,Light,Warm,18-24,5
C063,S389,Light,Warm,18-24,7
C063,S496,Light,Warm,18-24,5
C063,S031,Light,Warm,18-24,5
C063,S317,Light,Warm,18-24,7
C063,S409,Light,Warm,18-24,5
C063,S491,Light,Warm,18-24,7
C063,S492,Light,Warm,18-24,6
C063,S281,Light,Warm,18-24,7
C063,S357,Light,Warm,18-24,3
C063,S077,Light,Warm,18-24,6
C063,S462,Light,Warm,18-24,6
C063,S498,Light,Warm,18-24,6
C063,S212,Light,Warm,18-24,3
C063,S102,Light,Warm,18-24,6
C063,S335,Light,Warm,18-24,6
C063,S476,Light,Warm,18-24,7
C063,S337,Light,Warm,18-24,7
C063,S441,Light,Warm,18-24,7
C063,S174,Light,Warm,18-24,6
C063,S003,Light,Warm,18-24,7
C063,S334,Light,Warm,18-24,7
C063,S410,Light,Warm,18-24,5
C063,S071,Light,Warm,18-24,6
C063,S210,Light,Warm,18-24,7
C063,S064,Light,Warm,18-24,6
C063,S385,Light,Warm,18-24,6
C063,S094,Light,Warm,18-24,5
C063,S486,Light,Warm,18-24,9
C063,S186,Light,Warm,18-24,6
C063,S034,Light,Warm,18-24,6
C063,S078,Light,Warm,18-24,7
C063,S001,Light,Warm,18-24,6
C063,S012,Light,Warm,18-24,6
C063,S416,Light,Warm,18-24,5
C063,S023,Light,Warm,18-24,8
C064,S362,Tan,Cool,18-24,5
C064,S074,Tan,Cool,18-24,5
C064,S375,Tan,Cool,18-24,6
C064,S156,Tan,Cool,18-24,6
C064,S105,Tan,Cool,18-24,6
C064,S395,Tan,Cool,18-24,5
C064,S378,Tan,Cool,18-24,7
C064,S125,Tan,Cool,18-24,4
C064,S069,Tan,Cool,18-24,6
C064,S451,Tan,Cool,18-24,6
C064,S010,Tan,Cool,18-24,7
C064,S195,Tan,Cool,18-24,5
C064,S407,Tan,Cool,18-24,9
C064,S085,Tan,Cool,18-24,6
C064,S372,Tan,Cool,18-24,6
C064,S389,Tan,Cool,18-24,6
C064,S496,Tan,Cool,18-24,5
C064,S031,Tan,Cool,18-24,6
C064,S317,Tan,Cool,18-24,5
C064,S409,Tan,Cool,18-24,7
C064,S491,Tan,Cool,18-24,6
C064,S492,Tan,Cool,18-24,6
C064,S281,Tan,Cool,18-24,3
C064,S357,Tan,Cool,18-24,7
C064,S077,Tan,Cool,18-24,6
C064,S462,Tan,Cool,18-24,5
C064,S498,Tan,Cool,18-24,3
C064,S212,Tan,Cool,18-24,5
C064,S102,Tan,Cool,18-24,5
C064,S335,Tan,Cool,18-24,5
C064,S476,Tan,Cool,18-24,6
C064,S337,Tan,Cool,18-24,5
C064,S441,Tan,Cool,18-24,5
C064,S174,Tan,Cool,18-24,6
C064,S003,Tan,Cool,18-24,6
C064,S334,Tan,Cool,18-24,6
C064,S410,Tan,Cool,18-24,5
C064,S071,Tan,Cool,18-24,7
C064,S210,Tan,Cool,18-24,6
C064,S064,Tan,Cool,18-24,5
C064,S385,Tan,Cool,18-24,5
C064,S094,Tan,Cool,18-24,8
C064,S486,Tan,Cool,18-24,7
C064,S186,Tan,Cool,18-24,5
C064,S034,Tan,Cool,18-24,7
C064,S078,Tan,Cool,18-24,7
C064,S001,Tan,Cool,18-24,5
C064,S012,Tan,Cool,18-24,7
C064,S416,Tan,Cool,18-24,8
C064,S023,Tan,Cool,18-24,5
C065,S362,Fair,Cool,18-24,5
C065,S074,Fair,Cool,18-24,3
C065,S375,Fair,Cool,18-24,6
C065,S156,Fair,Cool,18-24,6
C065,S105,Fair,Cool,18-24,5
C065,S395,Fair,Cool,18-24,5
C065,S378,Fair,Cool,18-24,5
C065,S125,Fair,Cool,18-24,5
C065,S069,Fair,Cool,18-24,7
C065,S451,Fair,Cool,18-24,3
C065,S010,Fair,Cool,18-24,6
C065,S195,Fair,Cool,18-24,3
C065,S407,Fair,Cool,18-24,6
C065,S085,Fair,Cool,18-24,5
C065,S372,Fair,Cool,18-24,6
C065,S389,Fair,Cool,18-24,4
C065,S496,Fair,Cool,18-24,6
C065,S031,Fair,Cool,18-24,4
C065,S317,Fair,Cool,18-24,4
C065,S409,Fair,Cool,18-24,6
C065,S491,Fair,Cool,18-24,8
C065,S492,Fair,Cool,18-24,8
C065,S281,Fair,Cool,18-24,6
C065,S357,Fair,Cool,18-24,6
C065,S077,Fair,Cool,18-24,6
C065,S462,Fair,Cool,18-24,8
C065,S498,Fair,Cool,18-24,6
C065,S212,Fair,Cool,18-24,5
C065,S102,Fair,Cool,18-24,4
C065,S335,Fair,Cool,18-24,6
C065,S476,Fair,Cool,18-24,8
C065,S337,Fair,Cool,18-24,6
C065,S441,Fair,Cool,18-24,7
C065,S174,Fair,Cool,18-24,6
C065,S003,Fair,Cool,18-24,7
C065,S334,Fair,Cool,18-24,5
C065,S410,Fair,Cool,18-24,6
C065,S071,Fair,Cool,18-24,7
C065,S210,Fair,Cool,18-24,8
C065,S064,Fair,Cool,18-24,6
C065,S385,Fair,Cool,18-24,5
C065,S094,Fair,Cool,18-24,6
C065,S486,Fair,Cool,18-24,8
C065,S186,Fair,Cool,18-24,5
C065,S034,Fair,Cool,18-24,8
C065,S078,Fair,Cool,18-24,3
C065,S001,Fair,Cool,18-24,5
C065,S012,Fair,Cool,18-24,6
C065,S416,Fair,Cool,18-24,6
C065,S023,Fair,Cool,18-24,4
C066,S362,Medium,Cool,25-34,5
C066,S074,Medium,Cool,25-34,6
C066,S375,Medium,Cool,25-34,7
C066,S156,Medium,Cool,25-34,8
C066,S105,Medium,Cool,25-34,6
C066,S395,Medium,Cool,25-34,5
C066,S378,Medium,Cool,25-34,6
C066,S125,Medium,Cool,25-34,5
C066,S069,Medium,Cool,25-34,7
C066,S451,Medium,Cool,25-34,5
C066,S010,Medium,Cool,25-34,8
C066,S195,Medium,Cool,25-34,4
C066,S407,Medium,Cool,25-34,8
C066,S085,Medium,Cool,25-34,5
C066,S372,Medium,Cool,25-34,6
C066,S389,Medium,Cool,25-34,6
C066,S496,Medium,Cool,25-34,5
C066,S031,Medium,Cool,25-34,5
C066,S317,Medium,Cool,25-34,4
C066,S409,Medium,Cool,25-34,6
C066,S491,Medium,Cool,25-34,4
C066,S492,Medium,Cool,25-34,7
C066,S281,Medium,Cool,25-34,6
C066,S357,Medium,Cool,25-34,6
C066,S077,Medium,Cool,25-34,6
C066,S462,Medium,Cool,25-34,6
C066,S498,Medium,Cool,25-34,5
C066,S212,Medium,Cool,25-34,6
C066,S102,Medium,Cool,25-34,4
C066,S335,Medium,Cool,25-34,5
C066,S476,Medium,Cool,25-34,7
C066,S337,Medium,Cool,25-34,6
C066,S441,Medium,Cool,25-34,7
C066,S174,Medium,Cool,25-34,7
C066,S003,Medium,Cool,25-34,6
C066,S334,Medium,Cool,25-34,4
C066,S410,Medium,Cool,25-34,6
C066,S071,Medium,Cool,25-34,6
C066,S210,Medium,Cool,25-34,7
C066,S064,Medium,Cool,25-34,6
C066,S385,Medium,Cool,25-34,7
C066,S094,Medium,Cool,25-34,7
C066,S486,Medium,Cool,25-34,7
C066,S186,Medium,Cool,25-34,4
C066,S034,Medium,Cool,25-34,9
C066,S078,Medium,Cool,25-34,5
C066,S001,Medium,Cool,25-34,6
C066,S012,Medium,Cool,25-34,6
C066,S416,Medium,Cool,25-34,7
C066,S023,Medium,Cool,25-34,6
C067,S362,Light,Cool,18-24,5
C067,S074,Light,Cool,18-24,3
C067,S375,Light,Cool,18-24,9
C067,S156,Light,Cool,18-24,6
C067,S105,Light,Cool,18-24,5
C067,S395,Light,Cool,18-24,6
C067,S378,Light,Cool,18-24,6
C067,S125,Light,Cool,18-24,4
C067,S069,Light,Cool,18-24,7
C067,S451,Light,Cool,18-24,5
C067,S010,Light,Cool,18-24,6
C067,S195,Light,Cool,18-24,6
C067,S407,Light,Cool,18-24,6
C067,S085,Light,Cool,18-24,6
C067,S372,Light,Cool,18-24,6
C067,S389,Light,Cool,18-24,5
C067,S496,Light,Cool,18-24,6
C067,S031,Light,Cool,18-24,3
C067,S317,Light,Cool,18-24,6
C067,S409,Light,Cool,18-24,5
C067,S491,Light,Cool,18-24,8
C067,S492,Light,Cool,18-24,7
C067,S281,Light,Cool,18-24,5
C067,S357,Light,Cool,18-24,5
C067,S077,Light,Cool,18-24,8
C067,S462,Light,Cool,18-24,6
C067,S498,Light,Cool,18-24,7
C067,S212,Light,Cool,18-24,7
C067,S102,Light,Cool,18-24,6
C067,S335,Light,Cool,18-24,5
C067,S476,Light,Cool,18-24,6
C067,S337,Light,Cool,18-24,7
C067,S441,Light,Cool,18-24,5
C067,S174,Light,Cool,18-24,8
C067,S003,Light,Cool,18-24,7
C067,S334,Light,Cool,18-24,6
C067,S410,Light,Cool,18-24,7
C067,S071,Light,Cool,18-24,6
C067,S210,Light,Cool,18-24,7
C067,S064,Light,Cool,18-24,7
C067,S385,Light,Cool,18-24,5
C067,S094,Light,Cool,18-24,5
C067,S486,Light,Cool,18-24,8
C067,S186,Light,Cool,18-24,4
C067,S034,Light,Cool,18-24,9
C067,S078,Light,Cool,18-24,6
C067,S001,Light,Cool,18-24,6
C067,S012,Light,Cool,18-24,7
C067,S416,Light,Cool,18-24,7
C067,S023,Light,Cool,18-24,7
C068,S362,Deep,Warm,18-24,6
C068,S074,Deep,Warm,18-24,7
C068,S375,Deep,Warm,18-24,8
C068,S156,Deep,Warm,18-24,6
C068,S105,Deep,Warm,18-24,7
C068,S395,Deep,Warm,18-24,5
C068,S378,Deep,Warm,18-24,7
C068,S125,Deep,Warm,18-24,9
C068,S069,Deep,Warm,18-24,7
C068,S451,Deep,Warm,18-24,8
C068,S010,Deep,Warm,18-24,5
C068,S195,Deep,Warm,18-24,6
C068,S407,Deep,Warm,18-24,5
C068,S085,Deep,Warm,18-24,8
C068,S372,Deep,Warm,18-24,6
C068,S389,Deep,Warm,18-24,6
C068,S496,Deep,Warm,18-24,5
C068,S031,Deep,Warm,18-24,4
C068,S317,Deep,Warm,18-24,8
C068,S409,Deep,Warm,18-24,6
C068,S491,Deep,Warm,18-24,5
C068,S492,Deep,Warm,18-24,7
C068,S281,Deep,Warm,18-24,6
C068,S357,Deep,Warm,18-24,6
C068,S077,Deep,Warm,18-24,7
C068,S462,Deep,Warm,18-24,5
C068,S498,Deep,Warm,18-24,5
C068,S212,Deep,Warm,18-24,7
C068,S102,Deep,Warm,18-24,6
C068,S335,Deep,Warm,18-24,3
C068,S476,Deep,Warm,18-24,6
C068,S337,Deep,Warm,18-24,5
C068,S441,Deep,Warm,18-24,6
C068,S174,Deep,Warm,18-24,5
C068,S003,Deep,Warm,18-24,6
C068,S334,Deep,Warm,18-24,7
C068,S410,Deep,Warm,18-24,3
C068,S071,Deep,Warm,18-24,6
C068,S210,Deep,Warm,18-24,5
C068,S064,Deep,Warm,18-24,7
C068,S385,Deep,Warm,18-24,6
C068,S094,Deep,Warm,18-24,7
C068,S486,Deep,Warm,18-24,5
C068,S186,Deep,Warm,18-24,6
C068,S034,Deep,Warm,18-24,6
C068,S078,Deep,Warm,18-24,7
C068,S001,Deep,Warm,18-24,7
C068,S012,Deep,Warm,18-24,5
C068,S416,Deep,Warm,18-24,6
C068,S023,Deep,Warm,18-24,6
C069,S362,Medium,Warm,18-24,7
C069,S074,Medium,Warm,18-24,6
C069,S375,Medium,Warm,18-24,8
C069,S156,Medium,Warm,18-24,6
C069,S105,Medium,Warm,18-24,5
C069,S395,Medium,Warm,18-24,6
C069,S378,Medium,Warm,18-24,4
C069,S125,Medium,Warm,18-24,7
C069,S069,Medium,Warm,18-24,9
C069,S451,Medium,Warm,18-24,8
C069,S010,Medium,Warm,18-24,4
C069,S195,Medium,Warm,18-24,4
C069,S407,Medium,Warm,18-24,5
C069,S085,Medium,Warm,18-24,6
C069,S372,Medium,Warm,18-24,5
C069,S389,Medium,Warm,18-24,6
C069,S496,Medium,Warm,18-24,6
C069,S031,Medium,Warm,18-24,4
C069,S317,Medium,Warm,18-24,7
C069,S409,Medium,Warm,18-24,5
C069,S491,Medium,Warm,18-24,6
C069,S492,Medium,Warm,18-24,8
C069,S281,Medium,Warm,18-24,6
C069,S357,Medium,Warm,18-24,5
C069,S077,Medium,Warm,18-24,8
C069,S462,Medium,Warm,18-24,7
C069,S498,Medium,Warm,18-24,5
C069,S212,Medium,Warm,18-24,5
C069,S102,Medium,Warm,18-24,6
C069,S335,Medium,Warm,18-24,5
C069,S476,Medium,Warm,18-24,7
C069,S337,Medium,Warm,18-24,6
C069,S441,Medium,Warm,18-24,7
C069,S174,Medium,Warm,18-24,4
C069,S003,Medium,Warm,18-24,4
C069,S334,Medium,Warm,18-24,5
C069,S410,Medium,Warm,18-24,5
C069,S071,Medium,Warm,18-24,8
C069,S210,Medium,Warm,18-24,7
C069,S064,Medium,Warm,18-24,4
C069,S385,Medium,Warm,18-24,6
C069,S094,Medium,Warm,18-24,6
C069,S486,Medium,Warm,18-24,5
C069,S186,Medium,Warm,18-24,5
C069,S034,Medium,Warm,18-24,8
C069,S078,Medium,Warm,18-24,8
C069,S001,Medium,Warm,18-24,5
C069,S012,Medium,Warm,18-24,7
C069,S416,Medium,Warm,18-24,5
C069,S023,Medium,Warm,18-24,5
C070,S362,Fair,Neutral,35-44,5
C070,S074,Fair,Neutral,35-44,3
C070,S375,Fair,Neutral,35-44,7
C070,S156,Fair,Neutral,35-44,5
C070,S105,Fair,Neutral,35-44,4
C070,S395,Fair,Neutral,35-44,8
C070,S378,Fair,Neutral,35-44,4
C070,S125,Fair,Neutral,35-44,3
