,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,category,joined,brand,product,shade,img_url,shade_description_original,id,validation,img_name,mean_lab,peak_lab,sd_color,ground_truth,ground_truth_CIELAB,diff_lab,diff_peak_black,diff_peak_white,mean_lab_2,peak_lab_2,diff_lab_2,mean_lab_3,peak_lab_3,diff_lab_3,Claude_CIELAB,Claude_message,diff_llm_lab,is_list_LLM,Claude_message_2,Claude_CIELAB_2,is_list_LLM_2,diff_llm_lab_2,hex_colors,Circle,color_group,median_hex_group,median_hex_circle
60,112,112,112,blush,"urban decay stay naked threesome blush, bronzer, & highlighter palette rise",urban decay,"stay naked threesome blush, bronzer, & highlighter palette",rise,"https://images.ulta.com/is/image/Ulta/2556546?id=HaSar2&fmt=jpg&fit=constrain,1&wid=260&hei=171&op_sharpen=1&resMode=bilin",pale bronze peachy shimmer bright pink,119,True,ulta115.jpg,"[68.84652499493343, 12.53228195588063, 17.10752711708885]","[81.58275481071671, 12.587317584679292, 24.801732610999338]",66.04606496022791,1,[67.58017404 27.90173748 31.89671937],9.09251777959108,74.80281189218701,21.46493673371755,"[68.84652499493343, 12.53228195588063, 17.10752711708885]","[81.58275481071671, 12.587317584679292, 24.801732610999338]",9.09251777959108,"[68.84652499493343, 12.53228195588063, 17.10752711708885]","[81.58275481071671, 12.587317584679292, 24.801732610999338]",9.09251777959108,"[46, 31, 27]","{'id': 'msg_01WhSdZ5id14hmF6WVKf6wHe', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46, 31, 27]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 100, 'output_tokens': 12}}",20.286511555395737,True,"{'id': 'msg_01C2jgH2X42wK233crmqTaz8', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[71, 31, 30]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 126, 'output_tokens': 12}}","[71, 31, 30]",True,3.658377964775541,#f19678,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f19678;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
61,117,117,117,lipstick,af94 lava lust lip stain racecar,af94,lava lust lip stain,slip dress,https://media.ulta.com/i/ulta/2619036_sm?w=1080&h=1080&fmt=auto,peach,126,True,ulta122.jpg,"[56.12834209948656, 30.697047910141716, 14.218383826406612]","[0.0, 0.0, 0.0]",100.43936700711528,1,[72.26426275 40.7531708  19.80970932],14.04436366356144,0.0,100.0,"[73.58636599986305, 38.015783072833266, 17.73909376609939]","[0.0, 0.0, 0.0]",1.568314382698786,"[73.13718091957101, 38.8341913614923, 18.07970114881321]","[0.0, 0.0, 0.0]",1.1559512301458088,"[55, 70, 55]","{'id': 'msg_01P5HEkrKvJXP84QWZJyQNHP', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[55, 70, 55]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",19.6016127761133,True,"{'id': 'msg_01M6dtof5Cq6zJyMieCz3Zhh', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[74, 33, 21]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[74, 33, 21]",True,4.039155029958764,#f99d91,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f99d91;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
62,124,124,124,lipstick,becca cosmetics ultimate lipstick love dune,becca cosmetics,ultimate lipstick love,dune,"https://images.ulta.com/is/image/Ulta/2539072?id=2gZaE1&fmt=jpg&fit=constrain,1&wid=180&hei=359&op_sharpen=1&resMode=bilin",neutral soft peach,133,True,ulta129.jpg,"[81.81732834514072, 6.393585339405039, 11.183050748784762]","[99.82410818372236, 0.014556500448126286, 0.2883754202388511]",41.69976053695377,1,[58.83093059 26.83642338 25.94431509],22.13198982233629,99.82193262341607,0.3044853043739077,"[81.81732834514072, 6.393585339405039, 11.183050748784762]","[99.82410818372236, 0.014556500448126286, 0.2883754202388511]",22.13198982233629,"[75.72767742712075, 8.97169676709736, 15.196018977612201]","[99.82410818372236, 0.014556500448126286, 0.2883754202388511]",17.304338937442978,"[46.4, 51.1, 43.7]","{'id': 'msg_019ZX5VWUPQoded7nxAmM2K9', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[46.4, 51.1, 43.7]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 18}}",15.236436095972602,True,"{'id': 'msg_01AtrP53qQUDtmLHTUB8uqoc', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[72, 22, 21]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 123, 'output_tokens': 12}}","[72, 22, 21]",True,11.122971029785466,#e3a08b,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#e3a08b;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
63,138,138,138,lipstick,estée lauder pure color crystal lipstick 564 crystal baby,estée lauder,pure color crystal lipstick,564 crystal baby,https://www.esteelauder.com/media/export/cms/products/640x640/el_sku_GRRC01_640x640_0.jpg,light pinky peach with a warm undertone,148,True,el_sku_GRRC01_640x640_0.jpg,"[74.53304896098321, 5.643785013498714, 14.718280915640936]","[92.23676073931588, -0.10797911738863464, -2.4405335031783215]",26.5685550694244,1,[53.77717094 42.13519184 19.30356378],26.89348462801224,88.87617528938694,5.14902122615345,"[74.53304896098321, 5.643785013498714, 14.718280915640936]","[92.23676073931588, -0.10797911738863464, -2.4405335031783215]",26.89348462801224,"[74.53304896098321, 5.643785013498714, 14.718280915640936]","[92.23676073931588, -0.10797911738863464, -2.4405335031783215]",26.89348462801224,"[72, 45, 40]","{'id': 'msg_015fu6qUG6CQeDUMqxd869ag', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[72, 45, 40]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",18.641120114525695,True,"{'id': 'msg_015z6eKxs4PdoVJFJB1hPuGL', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[80, 40, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[80, 40, 25]",True,21.40760563537668,#ffa79a,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ffa79a;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
64,147,147,147,lipstick,i heart revolution soft peach liquid lipstick apricot,i heart revolution,soft peach liquid lipstick,apricot,"https://images.ulta.com/is/image/Ulta/2562899?id=RYEao2&fmt=jpg&fit=constrain,1&wid=174&hei=360&op_sharpen=1&resMode=bilin",pure peach,157,True,ulta152.jpg,"[76.14473234303759, 22.545732873231692, 25.695054042494945]","[99.45893216939139, 0.2121324915319578, 0.4205518256557683]",52.58572919818144,1,[52.30411765 56.88245003 38.05226745],23.802732464525445,99.4359331734872,0.6066289621123111,"[76.14701610459653, 22.541041471132285, 25.69521283861662]","[99.45893216939139, 0.2121324915319578, 0.4205518256557683]",23.805625123672453,"[68.89889332287778, 31.968584024418657, 36.000332569892635]","[99.45893216939139, 0.2121324915319578, 0.4205518256557683]",17.964034658945064,"[60, 70, 60]","{'id': 'msg_01QAhjitWz3QjqqWGX41AZTe', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[60, 70, 60]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 12}}",10.147752608197044,True,"{'id': 'msg_0123BBndbnFbHpwkho45tzXF', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[75, 40, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 123, 'output_tokens': 12}}","[75, 40, 20]",True,20.56137761120274,#ff9a95,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ff9a95;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
65,150,150,150,lipstick,kaja air heart lightweight natural finish lipstick 02 bbygirl,kaja,air heart lightweight natural finish lipstick,02 bbygirl,https://www.sephora.com/productimages/sku/s2327336-main-zoom.jpg?imwidth=1000,nude peach,160,True,s2327336-main-zoom.jpg,"[71.53551166152792, 22.22339163605852, 10.837015216825696]","[99.87656739068197, 0.0534337023952447, 0.049036999493790034]",67.78409601293514,1,[41.54882314 31.33399387 23.05556296],28.63153266515477,99.87533557322335,0.1174254365464383,"[71.53551166152792, 22.223391636058466, 10.837015216825652]","[99.87656739068197, 0.0534337023952447, 0.049036999493790034]",28.63153266515478,"[62.271084206304536, 30.913611967208652, 15.941203720484554]","[99.87656739068197, 0.0534337023952447, 0.049036999493790034]",20.94375337979973,"[60, 55, 35]","{'id': 'msg_01FVqq6zUG2FZFBjcCybwq7D', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[60, 55, 35]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",20.13968753937055,True,"{'id': 'msg_017ncnGC3oyixq9aPtR9qiTN', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[73, 38, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[73, 38, 25]",True,28.90497220258544,#ff9687,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ff9687;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
66,164,164,164,lipstick,pat mcgrath labs lip fetish sheer colour balm passion flower,pat mcgrath labs,lip fetish sheer colour balm,passion flower,https://www.patmcgrath.com/cdn/shop/products/PMG_LIPFETISH_SMEAR_SHEER_PASSION_FLOWER_LABEL.jpg?v=1633978945&width=1100,pale peach,176,True,PMG_LIPFETISH_SMEAR_SHEER_PASSION_FLOWER_LABEL.jpg,"[86.8700935600616, 10.241020886374297, 9.952202564195511]","[99.9270536987071, 0.044506039980796164, 0.05908361429580733]",15.575529357090252,1,[79.2229795  22.72027825 23.19960558],10.566747256330263,99.92664745628272,0.0982874033669759,"[86.8700935600616, 10.241020886374297, 9.952202564195511]","[99.9270536987071, 0.044506039980796164, 0.05908361429580733]",10.566747256330263,"[78.95127186919089, 17.49160251476689, 16.87450229894427]","[99.80940011924271, 0.12224770965391096, 0.13071228072718544]",3.6815109169774978,"[90, 35, 20]","{'id': 'msg_01XjsEzow7Mfx9aAY9txrPB9', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[90, 35, 20]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",10.536084510007546,True,"{'id': 'msg_012r7ph1zUZM1pgs3qS6hwMP', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[76, 27, 10]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 141, 'output_tokens': 12}}","[76, 27, 10]",True,10.225109374447293,#f1a8aa,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f1a8aa;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
67,198,198,198,lipgloss,bellapierre cosmetics holographic lip gloss vega,bellapierre cosmetics,holographic lip gloss,vega,https://www.bellapierre.com/media/catalog/product/cache/9f9aa2235d3aa845b78f3b84d18b89e8/h/l/hlg003_vega-swatch.jpg,romantic peach with gold and pink shift,212,True,hlg003_vega-swatch.jpg,"[85.44866016594239, 8.443279423898053, 8.945248722695244]","[99.95180282715934, -0.00899696703848818, 0.027553469072261194]",34.78799496826282,1,[78.50261178 14.91003824 15.42260552],7.450941712600979,99.95161283989118,0.0412486438021552,"[85.4486601659424, 8.443279423897998, 8.945248722695265]","[99.95180282715934, -0.00899696703848818, 0.027553469072261194]",7.450941712601008,"[73.2732290920974, 16.91614260863622, 16.93143995314863]","[99.89391573242294, 0.012829095585975558, 0.05886617833779084]",4.02101715763063,"[57, 37, 28]","{'id': 'msg_01E4xCPs7CqSNKEA7UMVJoGL', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[57, 37, 28]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",20.119070575337755,True,"{'id': 'msg_01W6YezgKeqHvvz4c2usdLhF', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[71, 21, 17]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[71, 21, 17]",True,6.711573761176479,#dc9f8f,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#dc9f8f;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
68,200,200,200,lipgloss,buxom full-on plumping lip polish amber,buxom,full-on plumping lip polish,amber,"https://images.ulta.com/is/image/Ulta/2299158?id=N3zac2&fmt=jpg&fit=constrain,1&wid=143&hei=360&op_sharpen=1&resMode=bilin",light peach w/ golden shimmer,215,True,ulta207.jpg,"[73.52738765224808, 4.483326853861158, 3.357057273851627]","[99.20502267869587, -0.022337560584617666, -0.005011069039606575]",54.71960901346771,1,[67.02398204 20.19807922 19.72561825],14.99936804246754,99.15268992655106,0.4578659291000153,"[73.52738765224808, 4.483326853861158, 3.357057273851627]","[99.20502267869587, -0.022337560584617666, -0.005011069039606575]",14.99936804246754,"[64.5995972983019, 6.220163235659215, 4.651842974886478]","[99.20502267869587, -0.022337560584617666, -0.005011069039606575]",12.467040837762733,"[215, 129, 130]","{'id': 'msg_01PrdBYykX2VQ6gUuKSuPbVQ', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[215, 129, 130]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 12}}",68.14957578327935,True,"{'id': 'msg_01UM4o35VbKpGPSftrXCu7tR', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[65, 17, 26]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 115, 'output_tokens': 12}}","[65, 17, 26]",True,5.497322209410891,#c99170,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c99170;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
69,201,201,201,lipgloss,buxom full-on plumping lip polish april,buxom,full-on plumping lip polish,april,"https://images.ulta.com/is/image/Ulta/2299149?id=XSHan0&fmt=jpg&fit=constrain,1&wid=143&hei=360&op_sharpen=1&resMode=bilin",sheer pinky peach sparkle,217,True,ulta208.jpg,"[73.65274156246423, 5.280085207823526, 1.4021479063077935]","[99.16707345885332, -0.0025845918387723543, -0.012226873848808495]",51.67721966526732,1,[69.37290806 28.10068613 11.52116482],16.139983302011284,99.1096665176446,0.478660011674074,"[73.65274156246423, 5.280085207823526, 1.4021479063077935]","[99.16707345885332, -0.0025845918387723543, -0.012226873848808495]",16.139983302011284,"[64.78398784928216, 7.269615536917906, 1.9754023517317254]","[99.16707345885332, -0.0025845918387723543, -0.012226873848808495]",14.424477191446629,"[75, 15, 5]","{'id': 'msg_01Hr8ZyrYp587xfPVCzwQP9f', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[75, 15, 5]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 95, 'output_tokens': 12}}",8.791033879665285,True,"{'id': 'msg_011pmdACvEpiWh3KGUkJd3bX', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[66, 25, -5]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 115, 'output_tokens': 12}}","[66, 25, -5]",True,10.892952308683206,#c890aa,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#c890aa;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
70,209,209,209,lipgloss,charlotte tilbury collagen lip bath gloss peachy plump,charlotte tilbury,collagen lip bath gloss,peachy plump,https://www.sephora.com/productimages/sku/s2245082-main-zoom.jpg?imwidth=1224,peach,225,True,s2245082-main-zoom.jpg,"[65.62508275648526, 15.780656892849688, 10.080019096268522]","[99.3556747638134, 0.21003682047915362, 0.32649805041087276]",46.550278294233244,1,[67.13130623 40.69810896 18.39840312],11.350220907913036,99.32220412428433,0.5818107943024425,"[68.45543654355227, 16.285247881310696, 10.891171133364042]","[99.79624702573271, 0.05158151292705693, 0.1086498221717136]",11.048678476902548,"[57.83978838089877, 23.009747895742283, 15.725292925503865]","[99.79624702573271, 0.05158151292705693, 0.1086498221717136]",11.050101727709684,"[75, 45, 40]","{'id': 'msg_01WvdvqHEarZAi8nVdsGMyh2', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[75, 45, 40]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",12.312466550966208,True,"{'id': 'msg_017w8qf5hg15YfNAA9cXhfGC', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[82, 43, 28]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[82, 43, 28]",True,12.019546502008517,#ffaa99,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ffaa99;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
71,210,210,210,lipgloss,clinique moisture surge pop triple lip balm grapefruit,clinique,moisture surge pop triple lip balm,grapefruit,https://www.sephora.com/productimages/sku/s2351633-main-zoom.jpg?imwidth=1224,"sheer, soft peach",226,True,s2351633-main-zoom.jpg,"[68.73221029120187, 9.32350101918783, 5.349441514288378]","[99.54460374116572, 0.0445127766578457, 0.058322550397926776]",54.37292308045005,1,[71.40668162 38.4708284  17.93079224],15.247195742999578,99.52735783336432,0.2757627238078391,"[68.73221029120187, 9.32350101918783, 5.349441514288378]","[99.54460374116572, 0.0445127766578457, 0.058322550397926776]",15.247195742999578,"[57.99743634608279, 13.070832868833648, 7.594035978533986]","[99.54460374116572, 0.0445127766578457, 0.058322550397926776]",16.59912592702305,"[72, 35, 25]","{'id': 'msg_01B7NRHRR6w329x2Vvv6d1vF', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[72, 35, 25]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 113, 'output_tokens': 12}}",5.2016712119278585,True,"{'id': 'msg_01Dqk7vggTSHSDYLLSxUV41a', 'type': 'message', 'role': 'assistant', 'model': 'claude-3-opus-20240229', 'content': [{'type': 'text', 'text': '[80, 30, 15]'}], 'stop_reason': 'end_turn', 'stop_sequence': None, 'usage': {'input_tokens': 133, 'output_tokens': 12}}","[80, 30, 15]",True,7.083039028315176,#ffb0ab,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#ffb0ab;""></div>",1,#f3a3a7,"<div style=""width:20px; height:20px; border-radius:50%; background-color:#f3a3a7;""></div>"
